Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Paraguay,PRY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.5,2.5,2.5,8.75,10,10,10,15,15,15
Paraguay,PRY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,75.62773569,77.28555161,78.90064959,80.39906668,81.8594508,83.30341402,84.73071742,95.55548021,96.83621453,98.10319856
Paraguay,PRY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,7.14,10.29,7.64,6.89,5.37,5.94,4.7,5.2,5.08
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.331,55.966,56.6,56.977,57.305,57.633,57.96,60.474,60.75,61.026
Paraguay,PRY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,42.02714,..,39.03,..,36.03286,..,33.03571,21.04714,..,18.05
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,12.89659955,13.11739492,13.30609615,13.47408507,13.63283161,13.78524541,13.93071986,15.3302819,15.5498364,15.77300529
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.244939454,1.074634817,0.971236933,0.825755372,0.877630064,0.7214804,0.793455135,0.989089185,1.068847829,0.950953302
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.75,69.9,70.025,70.297,70.481,70.527,70.781,72.878,73.191,73.534
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.49649811,72.1131134,74.38269043,74.38096619,75.69235992,77.17364502,80.15727234,92.91999054,93.85218048,94.19999695
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.074278847,0.98232054,1.014509025,0.983146825,1.119857305,1.111720722,1.086773378,1.751597346,1.77630709,1.826383697
Peru,PER,Forest area (% of land area),AG.LND.FRST.ZS,58.82642969,58.72892734,58.631425,58.53392266,58.43642031,58.33891797,58.24141563,57.3168625,57.18322656,57.03928125
Peru,PER,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4890,4990,5260,5470,5720,6140,6620,10890,11090,11440
Peru,PER,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,21.5,22.9,23.1,21.7,18.8,15.7,5.4,5.9,6.9
Peru,PER,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,55.32,54.95,58.34,60.02,59.46,63.82,68.25,98.08,98.97,102.96
Peru,PER,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.845,2.744,2.693,2.661,2.673,2.686,2.686,2.385,2.338,2.306
Peru,PER,"School enrollment, primary (% net)",SE.PRM.NENR,96.78535,97.54243,97.50977,98.03598,96.721,96.58075,96.4861,92.54948,92.73258,95.29
Peru,PER,"School enrollment, secondary (% net)",SE.SEC.NENR,62.00506,65.00322,65.88343,..,66.03303,67.21536,69.37305,79.52639,79.18143,82.80666
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,53.98,58.95,68.36,61.81,66.94,64.29,67.54,69.24,67.59,67.66
Peru,PER,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,29.16666667,22.30769231,22.30769231,27.69230769
Peru,PER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,80.44026732,81.19095503,81.93034204,82.65895061,83.37652459,84.08286419,84.77880793,89.69814385,90.28200304,90.86111165
Peru,PER,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,1.34,1.83,3.49,3.11,3.19,3.93,3.62,2.36,2.46,3.19
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.042,73.448,73.85,74.249,74.644,75.034,75.421,77.173,77.357,77.539
Peru,PER,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,47.41309,..,45.56432,..,43.71555,..,41.86678,34.47168,..,..
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,20.82378047,21.10539766,21.35508047,21.58073516,21.79211797,21.99005234,22.17271719,23.71402422,23.99364297,24.32248359
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.788966849,1.75202013,1.541840221,1.509499498,1.382223536,1.604727723,1.469151636,1.590600829,1.730910598,1.304784399
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.424,71.041,71.661,72.217,72.668,72.986,73.172,75.333,75.621,75.789
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.66168976,75.72294617,76.77661896,76.59999847,87.59999847,79.9156189,80.18000031,89.72036743,89.08000183,92.06650543
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.924917183,0.885164693,0.88048959,0.887757191,0.888098562,0.888808126,0.790267916,1.00490795,1.077394248,1.162911949
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,24.51373378,24.35625985,24.19878593,24.041312,23.88383808,23.72636415,23.56889023,23.40699601,23.52399638,23.64101016
Philippines,PHL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3760,3890,4010,4200,4510,4800,5090,7700,7940,8460
Philippines,PHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,18.7,18.4,17,15.9,14.4,13.2,11.1,10.2,8.8
Philippines,PHL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.64,72.32,74.6,76.97,79.23,80.72,83.79,100.57,100.77,98.66
Philippines,PHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.714,3.718,3.656,3.604,3.543,3.49,3.486,3.031,2.951,2.892
Philippines,PHL,"School enrollment, primary (% net)",SE.PRM.NENR,..,89.53385,89.63244,89.90912,89.35752,88.55488,86.79077,95.36339,95.0759,94.36604
Philippines,PHL,"School enrollment, secondary (% net)",SE.SEC.NENR,..,50.88424,54.62719,57.36658,59.28866,58.87591,59.04377,66.35664,65.55881,..
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,48.37,47.61,51.7,46.93,46.6,47.34,47.48,49.03,48.57,48.07
Philippines,PHL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.26126126,17.75700935,17.75700935,17.75700935,15.25423729,15.25423729,15.25423729,27.33564014,27.24137931,29.79452055
Philippines,PHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,85.97126797,86.34161426,86.73426067,87.12758768,87.52159637,87.91628549,88.31165428,91.59766387,92.01770102,92.43642247
Philippines,PHL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,2.72,7.43,..,7.35,5.36,5.27,4.46
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.135,46.05,45.965,45.88,45.795,45.71,45.625,46.093,46.284,46.475
Philippines,PHL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,49.97359,..,48.56749,..,47.16139,..,45.75529,40.13089,..,38.7248
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,261.4556226,267.0492873,272.6148573,278.1729785,283.7559144,289.3022437,294.8044237,339.8235939,345.5457122,351.7297716
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.608226621,1.471378833,1.473890188,1.550844829,1.36062651,1.33179525,1.315163937,1.043127066,1.08846304,1.045585147
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.413,69.614,69.781,69.924,70.037,70.24,70.282,71.151,71.268,71.387
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,95.5,100
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.66766985,10.73579784,10.77264976,11.13041398,11.11272178,11.23186539,11.56838308,11.20820979,11.05200967,10.88743178
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,49.40184991,49.44038194,49.47468949,49.51038522,49.54544561,49.58077733,49.6276507,49.76356825,49.76106301,49.77269955
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6650,7260,7880,8970,10010,11540,14480,24910,23420,23460
Russian Federation,RUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,4,3.3,2.8,2.5,2.5,2.5,2.5,2.5,2.5
Russian Federation,RUS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.17,73.8,75.71,73.09,75.48,75.95,77.05,97.58,100.04,102.38
Russian Federation,RUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.195,1.223,1.286,1.319,1.344,1.294,1.305,1.75,1.777,1.762
Russian Federation,RUS,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,90.00407,94.3729,95.66588,96.73427
Russian Federation,RUS,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,93.07093,..,..
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,60.03,58.92,60.07,60.04,60.83,61.46,61.96,63.34,63.45,63.83
Russian Federation,RUS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.709750567,7.572383073,7.572383073,7.572383073,9.843400447,9.843400447,9.843400447,13.55555556,13.55555556,12.66666667
Russian Federation,RUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.28006623,95.27956797,95.36371106,95.45231415,95.54225536,95.63195194,95.72140317,96.43539529,96.52715543,96.61953404
Russian Federation,RUS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,14.62,13.96,15.97,..,15.2,13.26,13.82,14.02
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.35,73.346,73.341,73.373,73.418,73.463,73.508,73.95,74.05,74.164
Russian Federation,RUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.949015709,8.911633753,8.870461463,8.830278652,8.794658032,8.761088894,8.734394184,8.78187755,8.798804045,8.813796348
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.307029837,3.546319229,3.756277391,3.67083809,3.300353647,3.330103192,3.245254379,4.112992978,4.871514747,5.425147705
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.48365854,65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,70.74365854,71.18341463,71.65121951
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.199999809,4.57231617,5.93285799,7.288164616,8.640584946,4.800000191,11.34622574,19.79999924,22.79999924,29.37000084
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.066948919,0.06781785,0.066619997,0.06410055,0.063149714,0.06116826,0.059602596,0.075922832,0.084565444,0.097527437
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,11.63356303,11.54438589,11.45520876,11.36603162,11.27685448,11.18767734,11.0985002,10.9039319,10.94446696,11.02553709
Rwanda,RWA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,610,670,750,760,820,910,1000,1630,1730,1790
Rwanda,RWA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,38.5,35.2,34.6,35.9,35.3,33.7,35.1,35.3,34.9
Rwanda,RWA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,76.87,74.97,92.89,85.86,85.71,91.52,94.92,97.98,100.64,101.38
Rwanda,RWA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,4.6,4.4,4.2,4,3.8,3.7,3.6,3.1,3,2.9
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.924,5.844,5.752,5.674,5.573,5.436,5.28,4.112,4.081,4.06
Rwanda,RWA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,81.17581,85.50278,..,..,..,..,..,98.84059
Rwanda,RWA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,28.1042,28.13633
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,87.2,..,77.36,..,..,84.6,..,83.72,..,..
Rwanda,RWA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.71428571,25.67567568,25.67567568,48.75,48.75,48.75,48.75,63.75,63.75,63.75
Rwanda,RWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,45.14899674,46.15284299,47.17165599,47.94628152,48.6879174,49.43351109,50.18335968,56.32737024,57.12177402,57.92420961
Rwanda,RWA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,0.9,..,..
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.926,15.829,16.777,16.904,16.908,16.912,16.917,16.967,17.004,17.056
Rwanda,RWA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,71.42051,..,67.93933,..,64.45814,..,60.97695,47.0522,..,43.57101
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,328.7389137,333.3579651,339.3719497,347.304094,356.3783137,365.8815971,375.7627077,460.8208756,471.9480746,483.6197406
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.535502959,3.396226415,3.048933501,2.447129909,1.973466003,1.743055556,1.730879816,1.134412733,1.252583459,1.282656297
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.129,49.021,51.032,53.368,55.491,57.316,58.714,64.94,65.298,65.737
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.85782623,88.58464813,89.30387878,90.0178833,90.72899628,91.43956757,96.37172699,97.90000153,99.06708527,99.62329102
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.808660493,0.877486121,0.913572309,0.904289373,1.002270395,1.092638343,1.034961638,1.037386559,1.170107727,1.438621414
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,60.5335689,60.36325088,60.19293286,60.02261484,59.85229682,59.6819788,59.51166078,58.14628975,57.97526502,57.80565371
Samoa,WSM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,3260,3480,3680,4020,4230,5230,5530,5960
Samoa,WSM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,3.5,3.5,3.4,3.3,3.4,3.8,4.1,4.4,4.7
Samoa,WSM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.87,107.69,109.48,110.95,110.93,113.03,111.86,123.52,90.74,85.74
Samoa,WSM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.514,4.465,4.429,4.4,4.382,4.374,4.373,4.443,4.357,4.269
Samoa,WSM,"School enrollment, primary (% net)",SE.PRM.NENR,89.34299,86.45276,..,..,..,..,..,96.01723,95.93403,94.86556
Samoa,WSM,"School enrollment, secondary (% net)",SE.SEC.NENR,64.55151,65.82802,..,..,..,..,..,85.97104,85.50756,85.51776
Samoa,WSM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,32.17,..,..,..,..,33.38,24.39,..,..
Samoa,WSM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.163265306,6.12244898,6.12244898,6.12244898,6.12244898,6.12244898,6.12244898,6.12244898,6.12244898,10
Samoa,WSM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,88.74448504,88.73952419,88.74644682,88.75968688,88.77281783,89.01563224,89.25612805,91.10040438,91.32139736,91.54020945
Samoa,WSM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.977,22.068,21.941,21.698,21.457,21.218,20.981,19.149,18.914,18.681
Samoa,WSM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,65.0204947,65.55830389,65.94699647,66.23321555,66.45689046,66.65229682,66.91837456,71.29222615,71.93321555,72.63038869
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.746,71.019,71.276,71.496,71.696,71.754,72.021,72.463,72.515,72.54
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.90000153,51.49117279,52.58724213,53.6780777,54.76602173,55.85343552,56.94271851,68.59999847,67.2492981,69.32051849
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.371571315,0.365108233,0.388411716,0.427283724,0.471790839,0.494186047,0.492985367,0.60861684,0.619021101,0.632843348
Sao Tome and Principe,STP,Forest area (% of land area),AG.LND.FRST.ZS,60.79166667,60.76458333,60.7375,60.71041667,60.68333333,60.65625,60.62916667,57.9375,57.29166667,56.64583333
Sao Tome and Principe,STP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,1740,1790,1960,2020,2180,2490,3850,3790,3870
Sao Tome and Principe,STP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,14.7,12.8,11.2,9.8,9,9,13,12.9,12.9
Sao Tome and Principe,STP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.07,112.01,112.71,113.58,106.08,108.62,107.51,106.36,89.31,104.33
Sao Tome and Principe,STP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.4,2.3,2.1,2,1.8,1.7,1.5,0.8,0.8,0.7
Sao Tome and Principe,STP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.176,5.131,5.09,5.049,5.007,4.964,4.919,4.511,4.387,4.274
Sao Tome and Principe,STP,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,93.93838,96.50664,96.43171,94.99835,..,88.41147,87.94813,..
Sao Tome and Principe,STP,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,26.07338,25.34772,30.8018,..,62.8682,65.23344,..
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,33.5,..,..,..,..,..,28.76,..,..,..
Sao Tome and Principe,STP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.090909091,9.090909091,..,9.090909091,9.090909091,9.090909091,7.272727273,18.18181818,18.18181818,18.18181818
Sao Tome and Principe,STP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,68.07961894,68.74833526,69.43304966,70.10852701,70.77013138,71.41714113,72.05015306,76.6172719,77.12422979,77.61750204
Sao Tome and Principe,STP,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.424,54.377,55.555,56.766,57.972,59.165,60.348,69.213,70.174,71.092
Sao Tome and Principe,STP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,61.4,..,61.4,54.58198,..,52.64358
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,149.7020833,152.3520833,156.084375,160.16875,164.2677083,168.4166667,172.6302083,205.7260417,209.5041667,213.1583333
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.655,62.032,62.6,63.166,63.731,63.709,64.398,66.845,67.249,67.492
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.74000168,38.75761795,36.79999924,41.96413422,36.79999924,47.09999847,49.90000153,61,60.5,64.5
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.418753073,0.448318363,0.449820498,0.429958147,0.503818645,0.516326824,0.494469381,0.613587045,0.646794576,0.686906343
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,45.98327533,45.7833065,45.58333766,45.38336883,45.18339999,44.98343115,44.78346232,43.15254765,42.94478783,42.737028
Senegal,SEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1990,2080,2050,2170,2270,2390,2460,2820,2940,3040
Senegal,SEN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,24.1,22.9,21.4,19.6,18.1,16.5,11.8,10.7,9.5
Senegal,SEN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,68.41,64.39,43.48,59.24,59.58,68.29,58.14,84.28,110.06,105.65
Senegal,SEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7,0.7,0.8,0.8,0.8,0.8,0.7,0.5,0.4,0.4
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.498,5.412,5.311,5.252,5.184,5.186,5.198,4.905,4.781,4.683
Senegal,SEN,"School enrollment, primary (% net)",SE.PRM.NENR,58.41913,..,..,65.22677,63.67749,64.73078,66.88066,73.74412,73.84804,73.53294
Senegal,SEN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,14.99612,19.81839,20.83433,..,..,..
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,33.94,..,34.5,39.34
Senegal,SEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.14285714,16.66666667,19.16666667,19.16666667,19.16666667,19.16666667,19.16666667,43.33333333,42.66666667,42.66666667
Senegal,SEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,59.62500399,60.79243523,61.96474085,63.20780998,64.50246623,65.7952662,67.08684653,77.3330898,78.60209362,79.86889467
Senegal,SEN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,8.4,6.22
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.32,40.464,40.607,40.898,41.306,41.714,42.124,45.436,45.862,46.296
Senegal,SEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,67.15485,..,63.59985,..,60.04485,..,56.48985,42.26985,..,38.71484
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,50.40402535,51.61806991,52.87981094,54.19676933,55.56895549,56.99920532,58.50198411,72.56172025,74.56594297,76.61848024
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.048360277,1.115667493,1.101240436,1.115442778,1.05782487,1.128601513,1.253857361,1.213366003,1.209099171,1.602097454
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.943,57.564,58.231,59.122,60.027,60.915,61.75,66.452,66.879,67.497
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,99.6907196,100,99.66079712,99.90000153,100
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.851965836,5.997628019,6.480498557,6.970705924,7.549794276,6.811809371,7.152196789,5.463611916,6.397004926,6.605139295
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,29.86279442,31.07962497,31.09455751,31.10198948
Serbia,SRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6020,6490,7200,7600,8420,8970,9910,14100,14230,14980
Serbia,SRB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,3.1,3,2.7,2.5,2.5,2.5,3.7,4.1,4.2
Serbia,SRB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..,..,98.08,98.01,94.38,107.62
Serbia,SRB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serbia,SRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48,1.58,1.57,1.59,1.57,1.45,1.43,1.46,1.46,1.46
Serbia,SRB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,99.70359,99.86248,96.24177,96.30226,95.73023
Serbia,SRB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,92.20523,93.78182,93.11418
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,47,44.6,42.53,43.82,43.46,45.44
Serbia,SRB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,12,34,34,34
Serbia,SRB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.30678627,89.30194459,89.29706039,89.29218953,89.28716595,89.65237442,90.01889611,93.00635014,93.3864573,93.76723065
Serbia,SRB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,18.35,15.11,12.43
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.769,52.992,53.215,53.437,53.661,53.883,54.105,55.583,55.696,55.81
Serbia,SRB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,85.94038418,85.79273954,85.71372056,85.53156872,85.33223188,85.076252,84.74238509,81.5295678,81.12717814,80.70343014
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.15394319,4.027571198,4.209954106,3.447908471,2.973161564,2.27394358,2.170621197,1.940768764,1.826086336,1.745155727
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,75.33658537,75.28780488,75.68780488
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.788142681,8.55077076,9.305814743,10.05562305,16.79999924,11.3324852,12.29718781,18.66603088,19.53453636,20.29999924
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.072512029,0.090918524,0.096632117,0.102599428,0.096054292,0.078475064,0.101621853,0.160572763,0.124105013,0.124434324
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,40.58506511,40.31176226,40.03845941,39.76515655,39.4918537,39.21855085,38.94524799,36.75888058,36.48559158,36.21224716
Sierra Leone,SLE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,670,610,740,800,840,880,930,1720,1530,1390
Sierra Leone,SLE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,50.7,49.8,49.4,48.8,46.7,43.7,25,25.8,25.9
